STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
GLW00016504,1968/4/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",8,",X",0,",X",0,",X",28,",X",0,",X",1,",X",28,",X",21,",X",0,",X",0,",X",1,,,,-21.7,",X,01,",127,",,X,15,+",18,",,X,18,",1.8,",,X,26,+",10,",X,16,",7730.2,X,708.3,",X",8.9,",,,X",89,",,,X",-5.28,",X",-0.73,",,,X",-9.82,",,,X",270,",X",18,",X"
GLW00016504,1968/5/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",7,",X",0,",X",0,",X",0,",X",0,",X",0,",X",2,",X",0,",X",0,",X",0,",X",5,,,,0,",X,09,+",0,",,X,31,+",5,",,X,09,+",0.8,",,X,11,+",20,",X,30,",8079,X,348.8,",X",3.5,",,,X",13,",,,X",7.08,",X",11.36,",,,X",2.8,",,,X",113,",X",10.8,",X"
GLW00016504,1968/6/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",8,",X",2,",X",0,",X",0,",X",0,",X",0,",X",0,",X",0,",X",5,",X",0,",X",,,,,3.3,",X,06,+",0,",,X,30,+",5,",,X,04,",4.8,",,X,24,",22.2,",X,21,",8314.6,X,235.6,",X",12.6,",,,X",8,",,,X",10.48,",X",15.23,",,,X",5.73,",,,X",68,",X",12.3,",X"
GLW00016504,1968/7/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",7,",X",3,",X",0,",X",0,",X",0,",X",0,",X",0,",X",0,",X",5,",X",0,",X",1,,,,4.4,",X,28,+",0,",,X,31,+",0,",,X,31,+",13.5,",,X,31,",22.2,",X,21,",168.8,X,168.8,",X",26,",,,X",0,",,,X",12.89,",X",17.95,",,,X",7.83,",,,X",180,",X",14.4,",X"
GLW00016504,1968/8/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",11,",X",6,",X",0,",X",0,",X",0,",X",0,",X",2,",X",0,",X",2,",X",0,",X",2,,,,-1.1,",X,25,+",0,",,X,31,+",0,",,X,31,+",8.1,",,X,06,",22.2,",X,12,+",451.6,X,282.8,",X",30.2,",,,X",0,",,,X",9.21,",X",13.4,",,,X",5.02,",,,X",80,",X",25.7,",X"
GLW00016504,1968/9/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,"1,X",8,"1,X",6,"1,X",0,"1,X",0,"1,X",0,"1,X",0,"1,X",13,"1,X",2,"1,X",0,"1,X",0,"1,X",5,,,,-8.9,"1,X,29,",0,"1,T,X,23,+",0,"1,T,X,23,+",6.9,"1,,X,19,",18.9,"1,X,08,",857.7,X,406.1,"1,X",31.5,"1,,,X",0,"1,T,,X",4.33,"1,X",8.22,"1,,,X",0.44,"1,,,X",220,"2,X",15.4,"2,X"
GLW00016504,1968/10/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",1,",X",0,",X",0,",X",0,",X",0,",X",0,",X",28,",X",15,",X",0,",X",0,",X",,,,,-14.4,",X,28,+",0,",T,X,22,+",3,",,X,18,",0.5,",,X,18,",12.8,",X,05,",1508.3,X,650.6,",X",0.5,",,,X",3,",,,X",-2.65,",X",0.67,",,,X",-5.98,",,,X",200,",X",20,",X"
GLW00016504,1968/11/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",9,",X",4,",X",0,",X",8,"2,X",1,"1,X",15,",X",30,",X",26,",X",0,",X",0,",X",,,,,-25.6,",X,27,",102,"2,,X,25,",58,"1,,X,17,",5.8,",,X,17,",6.7,",X,28,+",2434.9,X,926.6,",X",21.9,",,,X",76,"1,,,X",-12.55,",X",-8.61,",,,X",-16.5,",,,X",190,",X",26.7,",X"
GLW00016504,1968/12/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",10,",X",3,",X",0,",X",27,",X",3,",X",13,",X",31,",X",31,",X",0,",X",0,",X",3,,,,-29.4,",X,23,+",102,",,X,13,",53,",,X,08,",5.3,",,X,08,",-2.8,",X,29,+",3450,X,1015.1,",X",19.9,",,,X",199,",,,X",-14.41,",X",-10.7,",,,X",-18.13,",,,X",90,",X",11.8,",X"
GLW00016504,1969/1/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,"4,X",9,",X",1,",X",0,",X",29,"2,X",1,"1,X",21,"2,X",29,"2,X",25,"2,X",0,"2,X",0,"2,X",1,,,,-33.3,"2,X,30,",102,"2,,X,26,",38,"1,,X,25,",3.8,",,X,25,",4.4,"2,X,06,",4364,X,914,"2,X",9.9,",,,X",73,"1,,,X",-15.68,"4,X",-10.69,"2,,,X",-20.68,"2,,,X",200,",X",13.4,",X"
GLW00016504,1969/2/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,"2,X",5,",X",0,",X",0,",X",17,"2,X",0,"1,X",14,"1,X",24,"1,X",18,"1,X",0,"1,X",0,"1,X",4,,,,-33.9,"1,X,05,",102,"2,,X,12,+",18,"1,,X,22,",1.8,",,X,22,",10.6,"1,X,15,",5155.2,X,791.2,"1,X",4.9,",,,X",28,"1,,,X",-11.98,"2,X",-7.61,"1,,,X",-16.34,"1,,,X",210,"1,X",18.5,"1,X"
GLW00016504,1969/3/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",5,",X",2,",X",0,",X",5,"4,X",0,"2,X",16,",X",31,",X",29,",X",0,",X",0,",X",6,,,,-33.9,",X,16,",51,"4,,X,31,",3,"2,,X,29,",4.8,",,X,30,",4.4,",X,22,",6172.7,X,1017.5,",X",12.7,",,,X",3,"2,,,X",-14.49,",X",-9.82,",,,X",-19.16,",,,X",270,",X",21.1,",X"
GLW00016504,1969/4/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,"2,X",5,",X",1,",X",0,",X",4,"1,X",0,",X",9,"1,X",27,"1,X",22,"1,X",0,"1,X",0,"1,X",1,,,,-21.7,"1,X,11,",51,"1,,X,10,",3,",,X,09,+",3.3,",,X,09,",13.9,"1,X,29,",6916.7,X,744,"1,X",6.4,",,,X",6,",,,X",-8.19,"2,X",-3.19,"1,,,X",-13.18,"1,,,X",120,",X",22.6,",X"
GLW00016504,1969/5/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",2,",X",0,",X",0,",X",0,",X",0,",X",0,",X",18,",X",0,",X",0,",X",0,",X",2,,,,-4.4,",X,20,",0,",,X,31,+",0,",T,X,23,+",1.8,",,X,19,",17.8,",X,31,",7323.8,X,407.1,",X",2.1,",,,X",0,",T,,X",5.2,",X",9.6,",,,X",0.8,",,,X",230,"2,X",24.2,"2,X"
GLW00016504,1969/6/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,"2,X",5,",X",3,",X",0,",X",0,"2,X",0,"1,X",0,"1,X",0,"1,X",0,"1,X",0,"1,X",0,"1,X",1,,,,0.6,"1,X,19,+",0,"2,,X,30,+",0,"1,T,X,06,",16,",,X,17,",19.4,"1,X,21,",7594.7,X,270.9,"1,X",30.8,",,,X",0,"1,T,,X",8.59,"2,X",13.04,"1,,,X",4.13,"1,,,X",130,"1,X",13.4,"1,X"
GLW00016504,1969/7/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",5,",X",3,",X",0,",X",0,",X",0,",X",0,",X",0,",X",0,",X",1,",X",0,",X",6,,,,0.6,",X,24,",0,",,X,31,+",0,",,X,31,+",9.7,",,X,22,",22.2,",X,07,",242.6,X,242.6,",X",21.9,",,,X",0,",,,X",10.51,",X",15.18,",,,X",5.84,",,,X",70,"1,X",13.9,"1,X"
GLW00016504,1969/8/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",3,",X",2,",X",0,",X",0,",X",0,",X",0,",X",2,",X",0,",X",0,",X",0,",X",2,,,,-0.6,",X,31,",0,",,X,31,+",0,",,X,31,+",9.9,",,X,23,",18.9,",X,20,+",517.6,X,275,",X",16.5,",,,X",0,",,,X",9.46,",X",14.77,",,,X",4.16,",,,X",300,"2,X",11.8,"2,X"
GLW00016504,1969/9/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",11,",X",6,",X",0,",X",6,"2,X",0,"1,X",1,",X",19,",X",6,",X",0,",X",0,",X",3,,,,-20.6,",X,30,",102,"2,,X,29,",8,"1,,X,28,",13.5,",,X,05,",12.8,",X,11,",1026.2,X,508.6,",X",40.8,",,,X",11,"1,,,X",1.38,",X",4.96,",,,X",-2.2,",,,X",100,",X",24.2,",X"
GLW00016504,1969/10/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,",X",10,",X",6,",X",0,",X",31,",X",6,",X",6,",X",31,",X",26,",X",0,",X",0,",X",6,,,,-23.3,",X,27,",203,",,X,28,+",137,",,X,09,",13.7,",,X,09,",4.4,",X,22,+",1877.3,X,851.1,",X",39.6,",,,X",396,",,,X",-9.12,",X",-5.43,",,,X",-12.82,",,,X",60,",X",13.9,",X"
GLW00016504,1969/11/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,"4,X",10,",X",3,",X",0,",X",22,"2,X",5,"1,X",7,"2,X",25,"2,X",18,"2,X",0,"2,X",0,"2,X",5,,,,-26.7,"2,X,10,",229,"2,,X,14,",135,"1,,X,14,",10.4,",,X,29,",10.6,"2,X,22,",2533.6,X,656.3,"2,X",32,",,,X",458,"1,,,X",-6.97,"4,X",-2.9,"2,,,X",-11.04,"2,,,X",220,",X",29.3,",X"
GLW00016504,1969/12/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,"5,X",12,",X",5,",X",0,",X",31,",X",5,",X",22,"3,X",28,"3,X",23,"3,X",0,"3,X",0,"3,X",2,,,,-32.2,"3,X,23,+",152,",,X,31,",43,",,X,02,",4.3,",,X,02,",6.7,"3,X,04,",3457.2,X,923.6,"3,X",25.2,",,,X",252,",,,X",-17.21,"5,X",-12.02,"3,,,X",-22.41,"3,,,X",250,",X",17,",X"
GLW00016504,1970/1/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,X,0,"1,X",5,",X",1,",X",0,",X",31,",X",1,",X",26,",X",31,",X",28,"1,X",0,"1,X",0,"1,X",5,,,,-37.2,",X,23,",127,",,X,27,+",46,",,X,11,",4.6,",,X,11,",4.4,"1,X,27,",4619.4,X,1162.2,"1,X",6.8,",,,X",68,",,,X",-20.48,"1,X",-16.47,"1,,,X",-24.5,",,,X",50,",X",17,",X"
GLW00016504,1970/2/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,,,2,",X",1,",X",0,",X",26,"2,X",1,"1,X",15,"5,X",23,"5,X",16,"4,X",0,"4,X",0,"4,X",1,,,,-30.6,"5,X,07,",127,"2,,X,19,+",51,"1,,X,15,",5.1,",,X,15,",8.3,"4,X,25,",,,,,5.6,",,,X",56,"1,,,X",-13.63,"9,X",-7.25,"4,,,X",-20.02,"5,,,X",180,",X",26.7,",X"
GLW00016504,1970/3/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,0,"2,X",11,",X",5,",X",0,",X",29,",X",5,",X",20,"1,X",30,"1,X",29,"1,X",0,"1,X",0,"1,X",4,,,,-33.3,"1,X,25,",178,",,X,15,",84,",,X,14,",8.4,",,X,14,",2.2,"1,X,31,",,,1027.5,"1,X",30.8,",,,X",308,",,,X",-17.09,"2,X",-12.54,"1,,,X",-21.65,"1,,,X",300,",X",14.4,",X"
GLW00016504,1970/4/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,0,"2,X",4,",X",2,",X",0,",X",8,",X",2,",X",2,"1,X",28,"1,X",22,"1,X",0,"1,X",0,"1,X",3,,,,-21.7,"1,X,04,",51,",,X,28,+",25,",,X,28,+",2.5,",,X,28,+",11.7,"1,X,06,",,,742.6,"1,X",8.3,",,,X",83,",,,X",-7.95,"2,X",-4.02,"1,,,X",-11.88,"1,,,X",300,"2,X",17,"2,X"
GLW00016504,1970/5/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,0,",X",6,",X",1,",X",0,",X",0,",X",0,",X",3,",X",22,",X",8,",X",0,",X",0,",X",3,,,,-20,",X,02,+",0,",T,X,27,+",10,",,X,22,+",6.4,",,X,13,",11.7,",X,15,",,,579.8,",X",9.5,",,,X",31,",,,X",-0.37,",X",3.44,",,,X",-4.17,",,,X",30,"5,X",16.4,"5,X"
GLW00016504,1970/6/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,0,",X",6,",X",4,",X",0,",X",0,",X",0,",X",0,",X",4,",X",0,",X",0,",X",0,",X",3,,,,-2.8,",X,01,",0,",,X,30,+",0,",,X,30,+",4.6,",,X,26,+",17.2,",X,30,+",,,316.9,",X",17.9,",,,X",0,",,,X",7.77,",X",12.08,",,,X",3.46,",,,X",270,",X",19.5,",X"
GLW00016504,1970/7/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,0,",X",14,",X",8,",X",0,",X",0,",X",0,",X",0,",X",0,",X",0,",X",0,",X",0,",X",2,,,,3.3,",X,26,+",0,",,X,31,+",0,",,X,31,+",10.7,",,X,25,",20,",X,19,",261.7,X,261.7,",X",43.4,",,,X",0,",,,X",9.89,",X",13.97,",,,X",5.81,",,,X",300,",X",17,",X"
GLW00016504,1970/8/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,0,",X",11,",X",5,",X",0,",X",0,",X",0,",X",0,",X",6,",X",0,",X",0,",X",0,",X",3,,,,-1.7,",X,31,",0,",,X,31,+",0,",,X,31,+",10.9,",,X,06,",18.9,",X,22,",593.5,X,331.8,",X",35,",,,X",0,",,,X",7.63,",X",11.75,",,,X",3.51,",,,X",270,",X",15.4,",X"
GLW00016504,1970/9/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,0,",X",9,",X",6,",X",0,",X",0,",X",1,",X",0,",X",15,",X",0,",X",0,",X",0,",X",3,,,,-3.9,",X,01,",0,",T,X,30,+",41,",,X,30,",6.1,",,X,10,",14.4,",X,09,",1011.8,X,418.3,",X",30.6,",,,X",57,",,,X",4.39,",X",8.32,",,,X",0.46,",,,X",180,",X",19,",X"
GLW00016504,1970/10/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,0,"2,X",16,",X",7,",X",0,",X",12,",X",6,",X",1,"1,X",27,"1,X",16,"1,X",0,"1,X",0,"1,X",3,,,,-17.8,"1,X,26,",76,",,X,31,",58,",,X,30,",5.8,",,X,30,",11.1,"1,X,19,",1627.7,X,615.9,"1,X",34.7,",,,X",306,",,,X",-3.13,"2,X",-0.13,"1,,,X",-6.13,"1,,,X",240,",X",21.1,",X"
GLW00016504,1970/11/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,0,"2,X",9,",X",3,",X",0,",X",26,",X",2,",X",10,"1,X",28,"1,X",21,"1,X",0,"1,X",0,"1,X",,,,,-26.1,"1,X,21,",76,",,X,03,+",28,",,X,12,",5.6,",,X,25,",8.3,"1,X,24,",2427.1,X,799.4,"1,X",15.8,",,,X",102,",,,X",-10.53,"2,X",-6.78,"1,,,X",-14.27,"1,,,X",220,",X",25.2,",X"
GLW00016504,1970/12/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,0,"2,X",6,",X",2,",X",0,",X",25,",X",2,",X",18,"1,X",30,"1,X",25,"1,X",0,"1,X",0,"1,X",1,,,,-35.6,"1,X,12,",102,",,X,17,+",36,",,X,07,",3.6,",,X,07,",11.7,"1,X,22,",3464.6,X,1037.5,"1,X",10,",,,X",100,",,,X",-16.95,"2,X",-12.94,"1,,,X",-20.96,"1,,,X",130,",X",20,",X"
GLW00016504,1975/12/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",,,0,",E",,,,,,,,,,,23,",E",31,",E",24,",E",0,",E",0,",E",,,,,-42.4,",E,31,",,,,,,,4.6,",E,12,",,,1085,",E",,,,,-16.67,",E",-10.51,",,,E",-22.82,",,,E",,,,
GLW00016504,1976/1/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,"1,E",,,,,,,,,,,25,"1,E",30,"1,E",27,",E",0,",E",0,",E",,,,,-42.2,"1,E,01,",,,,,,,10.7,",E,25,",,,1234.9,",E",,,,,-22.53,"1,E",-16.62,",,,E",-28.44,"1,,,E",,,,
GLW00016504,1976/2/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,"1,E",,,,,,,,,,,23,",E",29,",E",27,"1,E",0,"1,E",0,"1,E",,,,,-40,",E,28,",,,,,,,2,"1,E,12,",,,1077.7,"1,E",,,,,-19.93,"1,E",-15.36,"1,,,E",-24.51,",,,E",,,,
GLW00016504,1976/3/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",,,,,,,,,,,27,",E",31,",E",28,",E",0,",E",0,",E",,,,,-31.6,",E,06,",,,,,,,7.2,",E,08,",,,1106,",E",,,,,-17.34,",E",-11.89,",,,E",-22.79,",,,E",,,,
GLW00016504,1976/4/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",,,,,,,,,,,9,",E",30,",E",23,",E",0,",E",0,",E",,,,,-29.4,",E,06,",,,,,,,3.1,",E,01,",,,825.9,",E",,,,,-9.2,",E",-4.03,",,,E",-14.37,",,,E",,,,
GLW00016504,1976/5/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",,,,,,,,,,,0,",E",23,",E",1,",E",0,",E",0,",E",,,,,-7.2,",E,09,",,,,,,,18.2,",E,30,",,,501,",E",,,,,2.17,",E",6.43,",,,E",-2.08,",,,E",,,,
GLW00016504,1976/6/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",,,,,,,,,,,0,",E",0,",E",0,",E",0,",E",0,",E",,,,,1.7,",E,09,",,,,,,,18.6,",E,02,",,,264.8,",E",,,,,9.51,",E",14.38,",,,E",4.64,",,,E",,,,
GLW00016504,1976/7/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,"2,E",,,,,,,,,,,0,"2,E",0,"2,E",0,"1,E",2,"1,E",0,"1,E",,,,,2.1,"2,E,17,",,,,,,,24.2,"1,E,07,",203.7,E,203.7,"1,E",,,,,11.31,"2,E",16.39,"1,,,E",6.22,"2,,,E",,,,
GLW00016504,1976/8/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",,,,,,,,,,,0,",E",3,",E",0,",E",0,",E",0,",E",,,,,-2.6,",E,18,",,,,,,,19,",E,01,",540,E,336.3,",E",,,,,7.48,",E",11.49,",,,E",3.48,",,,E",,,,
GLW00016504,1976/9/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",,,,,,,,,,,0,",E",7,",E",0,",E",0,",E",0,",E",,,,,-2.8,",E,09,",,,,,,,16.6,",E,11,+",894.7,E,354.7,",E",,,,,6.51,",E",10.28,",,,E",2.74,",,,E",,,,
GLW00016504,1976/10/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",,,,,,,,,,,2,",E",30,",E",17,",E",0,",E",0,",E",,,,,-18.3,",E,20,",,,,,,,7.8,",E,29,",1599.4,E,704.7,",E",,,,,-4.4,",E",-1.34,",,,E",-7.45,",,,E",,,,
GLW00016504,1976/11/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",,,,,,,,,,,3,",E",30,",E",25,",E",0,",E",0,",E",,,,,-31.6,",E,30,",,,,,,,4,",E,23,",2444.3,E,844.9,",E",,,,,-9.83,",E",-6.56,",,,E",-13.11,",,,E",,,,
GLW00016504,1976/12/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",2,",E",2,",E",0,",E",,,,,10,",E",30,",E",15,",E",0,",E",0,",E",,,,,-32.8,",E,01,",,,,,4.6,",,E,22,",7.6,",E,20,",3293.4,E,849.1,",E",7.6,",,,E",,,-9.06,",E",-4.1,",,,E",-14.02,",,,E",,,,
GLW00016504,1977/1/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",9,",E",0,",E",0,",E",,,,,18,",E",31,",E",26,",E",0,",E",0,",E",,,,,-24.6,",E,28,",,,,,1.5,",,E,01,",8,",E,10,",4278.6,E,985.2,",E",6.8,",,,E",,,-13.45,",E",-9.01,",,,E",-17.89,",,,E",,,,
GLW00016504,1977/2/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",4,",E",0,",E",0,",E",,,,,15,",E",28,",E",24,",E",0,",E",0,",E",,,,,-26.1,",E,20,+",,,,,1.8,",,E,26,",4.5,",E,23,",5164.7,E,886.1,",E",4.5,",,,E",,,-13.31,",E",-8.66,",,,E",-17.96,",,,E",,,,
GLW00016504,1977/3/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",3,",E",0,",E",0,",E",,,,,13,",E",30,",E",22,",E",0,",E",0,",E",,,,,-29.6,",E,07,",,,,,0.8,",,E,21,",11.4,",E,21,",6064.1,E,899.4,",E",2,",,,E",,,-10.68,",E",-6.08,",,,E",-15.28,",,,E",,,,
GLW00016504,1977/4/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",3,",E",2,",E",0,",E",,,,,0,",E",23,",E",13,",E",0,",E",0,",E",,,,,-14.5,",E,04,",,,,,3.6,",,E,08,",13.5,",E,07,",6690.5,E,626.4,",E",7,",,,E",,,-2.55,",E",1.79,",,,E",-6.89,",,,E",,,,
GLW00016504,1977/5/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",3,",E",1,",E",0,",E",,,,,0,",E",14,",E",0,",E",0,",E",0,",E",,,,,-3.7,",E,18,",,,,,6.4,",,E,24,",20,",E,28,+",7078.1,E,387.6,",E",8,",,,E",,,5.83,",E",10.7,",,,E",0.95,",,,E",,,,
GLW00016504,1977/6/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",9,",E",5,",E",0,",E",,,,,0,",E",0,",E",0,",E",0,",E",0,",E",,,,,0.4,",E,17,+",,,,,7.6,",,E,06,",19.6,",E,09,+",7359.4,E,281.3,",E",29,",,,E",,,8.96,",E",13.61,",,,E",4.31,",,,E",,,,
GLW00016504,1977/7/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",5,",E",3,",E",0,",E",,,,,0,",E",0,",E",0,",E",0,",E",0,",E",,,,,2.8,",E,27,",,,,,6,",,E,26,",20.4,",E,13,+",195.9,E,195.9,",E",16.4,",,,E",,,12.01,",E",18.06,",,,E",5.96,",,,E",,,,
GLW00016504,1977/8/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",0,",E",0,",E",0,",E",,,,,0,",E",3,",E",0,",E",0,",E",0,",E",,,,,-0.7,",E,29,",,,,,0,",,E,31,+",20.2,",E,16,",467.9,E,272,",E",0,",,,E",,,9.56,",E",15.43,",,,E",3.69,",,,E",,,,
GLW00016504,1977/9/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",11,",E",4,",E",0,",E",,,,,0,",E",19,",E",1,",E",0,",E",0,",E",,,,,-8.8,",E,28,",,,,,7.4,",,E,16,",17.4,",E,17,",949,E,481.1,",E",28.3,",,,E",,,2.3,",E",6.05,",,,E",-1.46,",,,E",,,,
GLW00016504,1977/10/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,"1,E",5,",E",2,",E",0,",E",,,,,5,"1,E",27,"1,E",14,",E",0,",E",0,",E",,,,,-20.5,"1,E,27,",,,,,6.4,",,E,18,",8.6,",E,06,",1658.7,E,709.7,",E",13.7,",,,E",,,-5.25,"1,E",-1.7,",,,E",-8.79,"1,,,E",,,,
GLW00016504,1977/11/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",18,",E",8,",E",0,",E",,,,,3,",E",30,",E",19,",E",0,",E",0,",E",,,,,-20.5,",E,16,",,,,,14,",,E,12,",6.6,",E,20,",2404.7,E,746,",E",65.7,",,,E",,,-6.54,",E",-2.03,",,,E",-11.04,",,,E",,,,
GLW00016504,1977/12/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",6,",E",3,",E",0,",E",,,,,17,",E",31,",E",27,",E",0,",E",0,",E",,,,,-37.2,",E,22,",,,,,5.6,",,E,31,",6.7,",E,27,",3463,E,1058.3,",E",13.6,",,,E",,,-15.81,",E",-10.75,",,,E",-20.86,",,,E",,,,
GLW00016504,1978/1/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,"1,E",8,",E",2,",E",0,",E",,,,,24,"1,E",30,"1,E",28,"1,E",0,"1,E",0,"1,E",,,,,-42.5,"1,E,10,",,,,,3.6,",,E,20,",4,"1,E,12,",4623.6,E,1160.6,"1,E",12.6,",,,E",,,-20.36,"1,E",-15.43,"1,,,E",-25.28,"1,,,E",,,,
GLW00016504,1978/2/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",5,",E",0,",E",0,",E",,,,,21,",E",28,",E",25,",E",0,",E",0,",E",,,,,-37,",E,02,",,,,,2,",,E,13,",5,",E,10,",5755,E,1131.4,",E",5.1,",,,E",,,-22.07,",E",-17.45,",,,E",-26.69,",,,E",,,,
GLW00016504,1978/3/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,"2,E",2,",E",2,",E",0,",E",,,,,27,"2,E",29,"2,E",29,"2,E",0,"2,E",0,"2,E",,,,,-35.8,"2,E,24,",,,,,4,",,E,18,",-3.1,"2,E,10,",6890.4,E,1135.4,"2,E",8.3,",,,E",,,-20.82,"2,E",-15.57,"2,,,E",-26.07,"2,,,E",,,,
GLW00016504,1978/4/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",6,",E",1,",E",0,",E",,,,,12,",E",29,",E",19,",E",0,",E",0,",E",,,,,-31.9,",E,01,",,,,,4,",,E,30,",6.6,",E,22,",7711.8,E,821.4,",E",8.7,",,,E",,,-9.05,",E",-4.01,",,,E",-14.08,",,,E",,,,
GLW00016504,1978/5/1,67.01667,-50.8,50.3,"SONDRESTROM, GL",0,E,0,",E",10,",E",3,",E",0,",E",,,,,0,",E",24,",E",4,",E",0,",E",0,",E",,,,,-10.4,",E,07,",,,,,6,",,E,01,",11.4,",E,25,+",8253,E,541.2,",E",17.6,",,,E",,,0.87,",E",4.75,",,,E",-3.01,",,,E",,,,
